epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
214,0.07278830631017685,0.42328073263168337,2.4599999999999937,11.659999999999997,0.0040000000000048885,0.4399999999999977
215,0.07318449095964431,0.423020706319809,2.5619999999999976,11.519999999999996,0.0040000000000048885,0.4399999999999977
216,0.07590589080572128,0.41823579778671266,2.700000000000003,11.310000000000002,0.001999999999995339,0.5300000000000011
217,0.07617445222616195,0.4199585398674011,2.6899999999999977,11.209999999999994,0.010000000000005116,0.45000000000000284
218,0.07601807946205139,0.4205951940536499,2.584000000000003,11.11,0.0040000000000048885,0.39000000000000057
219,0.07432958345413208,0.40529044513702395,2.6500000000000057,11.019999999999996,0.007999999999995566,0.37000000000000455
220,0.07696335152864456,0.42234908905029295,2.646000000000001,11.650000000000006,0.006000000000000227,0.5
221,0.07143521332740783,0.4192102352142334,2.4920000000000044,11.450000000000003,0.007999999999995566,0.3499999999999943
222,0.07172453262329101,0.42810610847473146,2.5120000000000005,11.819999999999993,0.006000000000000227,0.4300000000000068
223,0.0716500546336174,0.4193534844398499,2.528000000000006,11.409999999999997,0.0,0.4399999999999977
224,0.06967678502559661,0.4162734470367432,2.4200000000000017,11.310000000000002,0.0040000000000048885,0.4200000000000017
225,0.07292054807662963,0.41057157006263734,2.5379999999999967,11.319999999999993,0.0040000000000048885,0.4899999999999949
226,0.06923909344673157,0.4255806935787201,2.382000000000005,10.950000000000003,0.006000000000000227,0.5100000000000051
227,0.07366766954183579,0.4084884754180908,2.543999999999997,11.11,0.0040000000000048885,0.45000000000000284
228,0.07474200546979905,0.4153530994415283,2.5900000000000034,11.420000000000002,0.010000000000005116,0.45000000000000284
229,0.0698994818687439,0.4249188898086548,2.3940000000000055,11.39,0.0,0.39000000000000057
230,0.06889641278982163,0.4070482183456421,2.504000000000005,11.0,0.0040000000000048885,0.3299999999999983
231,0.07176221192836761,0.4253042187690735,2.489999999999995,11.329999999999998,0.0040000000000048885,0.39000000000000057
232,0.07256173307061195,0.42221780881881715,2.573999999999998,11.739999999999995,0.001999999999995339,0.37999999999999545
233,0.06968568724632263,0.41291538858413696,2.372,11.069999999999993,0.012000000000000455,0.45999999999999375
234,0.06924437103152276,0.4202815955162048,2.367999999999995,11.379999999999995,0.001999999999995339,0.4300000000000068
235,0.07126781630754471,0.41989059171676635,2.504000000000005,11.599999999999994,0.0040000000000048885,0.4000000000000057
236,0.06881075151920318,0.41213065032958984,2.352000000000004,11.0,0.001999999999995339,0.4099999999999966
237,0.07223671213150025,0.41561508083343507,2.5600000000000023,11.189999999999998,0.0040000000000048885,0.4200000000000017
238,0.06775933890104294,0.41520826416015627,2.3640000000000043,11.170000000000002,0.016000000000005343,0.3499999999999943
239,0.07337601210713386,0.43133379621505735,2.554000000000002,11.620000000000005,0.007999999999995566,0.37000000000000455
240,0.07043178699493408,0.4235718918800354,2.421999999999997,11.400000000000006,0.007999999999995566,0.45999999999999375
241,0.06981878392219544,0.4125474606513977,2.3400000000000034,10.959999999999994,0.006000000000000227,0.39000000000000057
242,0.06953029481887818,0.43544862718582156,2.412000000000006,11.629999999999995,0.0040000000000048885,0.4399999999999977
243,0.07171408908843994,0.4130703082084656,2.445999999999998,10.989999999999995,0.0,0.45000000000000284
244,0.07210280361294746,0.4209273580551147,2.4980000000000047,11.469999999999999,0.001999999999995339,0.4300000000000068
245,0.07310162309646606,0.4279952543735504,2.513999999999996,11.489999999999995,0.006000000000000227,0.480000000000004
246,0.06769683075904846,0.41976821026802064,2.402000000000001,11.11,0.007999999999995566,0.29999999999999716
247,0.07157835181236268,0.4128998176574707,2.5220000000000056,11.489999999999995,0.006000000000000227,0.45999999999999375
248,0.07213402001142502,0.4210916515827179,2.495999999999995,11.39,0.007999999999995566,0.480000000000004
249,0.06981714706420898,0.40423375635147096,2.436000000000007,11.099999999999994,0.007999999999995566,0.519999999999996
250,0.07160226694583893,0.4234397502422333,2.4779999999999944,11.319999999999993,0.001999999999995339,0.45000000000000284
251,0.07216720263004303,0.4205232810974121,2.495999999999995,11.519999999999996,0.0040000000000048885,0.4300000000000068
252,0.07313639342784882,0.41340223207473753,2.5360000000000014,11.209999999999994,0.006000000000000227,0.4300000000000068
253,0.07176649251699448,0.41772671308517456,2.4980000000000047,11.079999999999998,0.0,0.37999999999999545
254,0.07177993232250214,0.4213363655090332,2.495999999999995,11.189999999999998,0.0040000000000048885,0.45999999999999375
255,0.06889475927352905,0.41165399370193484,2.3880000000000052,10.870000000000005,0.007999999999995566,0.37000000000000455
256,0.0711898278594017,0.4300464536190033,2.456000000000003,11.329999999999998,0.007999999999995566,0.37999999999999545
257,0.07078768509864806,0.4260253175735474,2.4680000000000035,11.689999999999998,0.0040000000000048885,0.45000000000000284
258,0.06789828871011734,0.42339047231674193,2.4479999999999933,11.25,0.007999999999995566,0.5
259,0.07161352206468583,0.42013356647491457,2.524000000000001,11.120000000000005,0.0040000000000048885,0.480000000000004
260,0.06893814049482345,0.4265663496017456,2.4140000000000015,11.75,0.0,0.35999999999999943
261,0.07103280328989028,0.41964912090301515,2.451999999999998,11.290000000000006,0.001999999999995339,0.45999999999999375
262,0.07335632712841034,0.4165567066669464,2.548000000000002,11.5,0.007999999999995566,0.4200000000000017
263,0.07313381617546082,0.41785183935165404,2.5559999999999974,11.239999999999995,0.0040000000000048885,0.5
264,0.07012580989360809,0.422979896068573,2.4440000000000026,11.14,0.0040000000000048885,0.4899999999999949
265,0.06744464069604873,0.4345971522331238,2.304000000000002,11.549999999999997,0.006000000000000227,0.4200000000000017
266,0.07221212344646454,0.4197166209220886,2.5859999999999985,11.5,0.0040000000000048885,0.37999999999999545
